date,open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
02/03/2022,1.64618E+12,0.0002634,0.0002644,0.0002559,0.0002608,2827943,1.64627E+12,733.0684981,5985,1308434,339.1313033,0
03/03/2022,1.64627E+12,0.0002607,0.000272,0.0002586,0.0002652,4046557,1.64635E+12,1063.47233,6190,2536796,665.0233931,0
04/03/2022,1.64635E+12,0.0002651,0.0002766,0.000265,0.0002717,3459377,1.64644E+12,939.9213186,7189,1676100,455.6228878,0
05/03/2022,1.64644E+12,0.0002719,0.000291,0.0002708,0.0002828,3518838,1.64652E+12,990.5612723,7690,1864560,524.8894371,0
06/03/2022,1.64652E+12,0.000283,0.0002864,0.0002794,0.000284,1981627,1.64661E+12,558.0781344,4147,1052719,296.742955,0
07/03/2022,1.64661E+12,0.0002844,0.000298,0.0002805,0.0002889,4466441,1.6467E+12,1292.177387,8965,2117684,613.3756421,0
08/03/2022,1.6467E+12,0.0002889,0.0002891,0.0002774,0.0002795,2451403,1.64678E+12,691.285703,5542,1101380,310.8576097,0
09/03/2022,1.64678E+12,0.0002797,0.0002834,0.0002722,0.0002807,2702958,1.64687E+12,748.9995867,5926,1265296,351.1296704,0
10/03/2022,1.64687E+12,0.0002807,0.0002864,0.0002798,0.0002826,2719914,1.64696E+12,770.4311713,5394,1316651,372.9625398,0
11/03/2022,1.64696E+12,0.0002823,0.0003165,0.00028,0.000314,7598408,1.64704E+12,2274.244114,15069,4381501,1312.851753,0
12/03/2022,1.64704E+12,0.000314,0.0003278,0.0003022,0.0003061,14391854,1.64713E+12,4501.544627,16981,6764897,2127.785985,0
13/03/2022,1.64713E+12,0.0003057,0.000312,0.0002999,0.0003019,3644365,1.64722E+12,1111.859572,6611,1461077,447.7074018,0
14/03/2022,1.64722E+12,0.0003023,0.0003027,0.0002934,0.0002992,2841028,1.6473E+12,847.7143072,6180,1420841,424.2495851,0
15/03/2022,1.6473E+12,0.0002991,0.0003019,0.0002893,0.0002926,2961279,1.64739E+12,876.1299554,5428,1296860,384.1717027,0
16/03/2022,1.64739E+12,0.0002922,0.0002934,0.0002827,0.0002855,3140481,1.64748E+12,902.6277369,6514,1388584,399.0766599,0
17/03/2022,1.64748E+12,0.0002855,0.0002886,0.0002809,0.0002822,2579905,1.64756E+12,733.4124364,4762,1402445,399.0118595,0
18/03/2022,1.64756E+12,0.0002821,0.0002853,0.0002674,0.0002709,2938215,1.64765E+12,811.8234456,5764,1482967,409.3498222,0
19/03/2022,1.64765E+12,0.0002711,0.0002807,0.000268,0.0002776,2777183,1.64773E+12,765.3721031,5615,1440652,397.1410455,0
20/03/2022,1.64773E+12,0.0002777,0.0002841,0.0002758,0.0002818,2131786,1.64782E+12,597.2331902,4206,1058805,296.7104352,0
21/03/2022,1.64782E+12,0.0002815,0.0002925,0.0002753,0.0002898,3366072,1.64791E+12,955.8990742,8576,1662365,471.7115829,0
22/03/2022,1.64791E+12,0.0002896,0.0002917,0.000276,0.0002819,3187709,1.64799E+12,900.7401022,7160,1600270,452.1005834,0
23/03/2022,1.64799E+12,0.0002818,0.0002845,0.0002759,0.0002761,2340440,1.64808E+12,654.0294465,6049,1077798,301.4180626,0
24/03/2022,1.64808E+12,0.0002759,0.0002788,0.0002702,0.0002709,3029586,1.64817E+12,829.952872,6694,1502532,411.7784049,0
25/03/2022,1.64817E+12,0.0002712,0.0002719,0.0002637,0.0002654,2674181,1.64825E+12,712.5086386,5616,1145130,305.162234,0
26/03/2022,1.64825E+12,0.0002654,0.000267,0.0002639,0.0002648,1142528,1.64834E+12,303.5689369,2534,566434,150.5214104,0
27/03/2022,1.64834E+12,0.0002647,0.0002674,0.0002591,0.0002601,2496461,1.64843E+12,658.6030854,5107,1096174,289.3092115,0
28/03/2022,1.64843E+12,0.0002604,0.0002685,0.000257,0.0002594,6284085,1.64851E+12,1652.861271,10635,3241441,853.4665991,0
29/03/2022,1.64851E+12,0.0002594,0.0002601,0.0002501,0.0002523,3789602,1.6486E+12,966.3649701,6869,1514034,386.2376228,0
30/03/2022,1.6486E+12,0.0002522,0.000256,0.000251,0.0002543,2228111,1.64868E+12,565.7490252,4798,1044899,265.4452105,0
31/03/2022,1.64868E+12,0.0002546,0.0002557,0.0002338,0.0002481,5832225,1.64877E+12,1438.398446,9840,3036171,750.5412643,0
01/04/2022,1.64877E+12,0.0002485,0.0002537,0.0002382,0.0002397,3460273,1.64886E+12,850.1937179,6768,1699034,418.010993,0
02/04/2022,1.64886E+12,0.0002396,0.000244,0.0002377,0.0002392,2607647,1.64894E+12,627.0792446,4826,1194711,287.4818006,0
03/04/2022,1.64894E+12,0.0002391,0.0002421,0.0002372,0.0002393,1939306,1.64903E+12,463.8643467,3809,955381,228.5877099,0
04/04/2022,1.64903E+12,0.0002393,0.0002423,0.0002338,0.0002348,2793753,1.64912E+12,664.5395151,4804,1282265,304.9894263,0
05/04/2022,1.64912E+12,0.0002347,0.0002412,0.0002331,0.0002396,2490021,1.6492E+12,589.7184535,4596,1193989,282.8700588,0
06/04/2022,1.6492E+12,0.0002398,0.0002433,0.0002371,0.0002395,4266546,1.64929E+12,1026.033472,7517,2262031,544.0733627,0
07/04/2022,1.64929E+12,0.0002399,0.0002442,0.0002391,0.0002439,2713076,1.64938E+12,655.7140493,4230,1577572,381.247841,0
08/04/2022,1.64938E+12,0.0002439,0.0002451,0.0002329,0.0002363,3141309,1.64946E+12,746.6330643,5494,1450860,345.0129406,0
09/04/2022,1.64946E+12,0.0002365,0.0002381,0.0002331,0.000234,1406566,1.64955E+12,332.4432572,2610,641902,151.7738463,0
10/04/2022,1.64955E+12,0.0002337,0.000236,0.0002319,0.0002354,1751803,1.64964E+12,410.0761086,2908,908155,212.7158409,0
11/04/2022,1.64964E+12,0.0002354,0.0002361,0.0002286,0.0002332,4792710,1.64972E+12,1115.842527,7104,2405613,560.3939104,0
12/04/2022,1.64972E+12,0.0002334,0.0002407,0.0002312,0.0002361,3804103,1.64981E+12,892.7236529,5335,1908891,448.6968653,0
13/04/2022,1.64981E+12,0.0002361,0.0002369,0.0002311,0.0002319,2699748,1.64989E+12,630.932203,3778,1273311,297.603559,0
14/04/2022,1.64989E+12,0.0002318,0.0002416,0.0002317,0.0002403,3720776,1.64998E+12,880.5685552,5024,2186874,517.4736953,0
15/04/2022,1.64998E+12,0.0002405,0.0002627,0.0002405,0.0002583,10148107,1.65007E+12,2600.458518,12964,5269070,1349.491031,0
16/04/2022,1.65007E+12,0.0002583,0.000263,0.000254,0.0002554,4942191,1.65015E+12,1276.255104,5522,2356217,606.6380164,0
17/04/2022,1.65015E+12,0.0002552,0.0002584,0.0002501,0.0002516,3433754,1.65024E+12,871.5138276,4500,1931084,490.281099,0
18/04/2022,1.65024E+12,0.0002516,0.0002554,0.0002484,0.0002519,5701414,1.65033E+12,1437.603849,6681,3142800,791.7891293,0
19/04/2022,1.65033E+12,0.000252,0.0002546,0.0002478,0.0002499,4842894,1.65041E+12,1212.964534,5459,1866761,468.1796941,0
20/04/2022,1.65041E+12,0.0002499,0.0002501,0.0002429,0.0002444,3647398,1.6505E+12,895.8513108,5031,1918108,470.9695793,0
21/04/2022,1.6505E+12,0.0002444,0.0002479,0.0002393,0.0002456,4796228,1.65059E+12,1166.705216,7173,2247427,546.8560329,0
22/04/2022,1.65059E+12,0.0002456,0.0002492,0.0002401,0.0002423,3818822,1.65067E+12,930.2245559,5990,2036723,496.0792939,0
23/04/2022,1.65067E+12,0.0002426,0.0002445,0.000239,0.0002405,2655120,1.65076E+12,640.1439616,3954,1276703,307.9426027,0
24/04/2022,1.65076E+12,0.0002406,0.0002417,0.0002368,0.0002391,2619359,1.65084E+12,627.2636401,3793,1368310,327.7375516,0
25/04/2022,1.65084E+12,0.0002392,0.0002393,0.0002273,0.0002306,7596978,1.65093E+12,1766.887521,10903,3927573,913.1317259,0
26/04/2022,1.65093E+12,0.0002305,0.0002344,0.0002255,0.0002285,5968353,1.65102E+12,1365.754483,8530,3254122,744.7077626,0
27/04/2022,1.65102E+12,0.0002284,0.0002305,0.000223,0.0002258,4423218,1.6511E+12,1001.784799,6590,2422747,548.6223566,0
28/04/2022,1.6511E+12,0.0002258,0.000226,0.0002174,0.0002191,3410991,1.65119E+12,757.0659259,5636,1694127,376.3163229,0
29/04/2022,1.65119E+12,0.0002191,0.00022,0.0002142,0.000217,3789263,1.65128E+12,823.0868823,6139,1800040,391.1727157,0
30/04/2022,1.65128E+12,0.0002172,0.000222,0.0002078,0.0002142,4030694,1.65136E+12,871.2132306,5992,1907746,411.9598258,0
01/05/2022,1.65136E+12,0.0002142,0.0002175,0.0002112,0.0002148,3578712,1.65145E+12,765.3293033,5799,1667628,356.7563973,0
02/05/2022,1.65145E+12,0.0002147,0.0002208,0.0002134,0.0002149,3589275,1.65154E+12,779.4774946,5520,1842396,400.2135085,0
03/05/2022,1.65154E+12,0.0002151,0.0002209,0.0002151,0.0002172,2169535,1.65162E+12,471.9809064,3618,1087751,236.7209535,0
04/05/2022,1.65162E+12,0.0002175,0.0002223,0.000215,0.0002198,2807625,1.65171E+12,611.9590219,5283,1472837,321.1950768,0
05/05/2022,1.65171E+12,0.0002195,0.0002229,0.0002146,0.0002177,3773829,1.6518E+12,824.206312,6178,1922210,420.0441913,0
06/05/2022,1.6518E+12,0.0002175,0.0002254,0.0002171,0.0002236,4416303,1.65188E+12,981.0595819,7064,2290542,508.9202128,0
07/05/2022,1.65188E+12,0.0002237,0.0002246,0.0002191,0.0002203,2043434,1.65197E+12,453.2832621,3374,980394,217.5548518,0
08/05/2022,1.65197E+12,0.0002202,0.0002264,0.0002201,0.0002245,3333694,1.65205E+12,748.6405244,4706,1456803,327.0366017,0
09/05/2022,1.65205E+12,0.0002246,0.0002316,0.00021,0.0002184,10000583,1.65214E+12,2225.443544,15079,4950721,1102.241637,0
10/05/2022,1.65214E+12,0.0002186,0.0002216,0.0002146,0.000219,7315497,1.65223E+12,1594.235945,12439,3495964,762.3842218,0
11/05/2022,1.65223E+12,0.0002191,0.00022,0.0001786,0.0002001,26658641,1.65231E+12,5323.672583,35508,13165322,2631.799374,0
12/05/2022,1.65231E+12,0.0001998,0.0002054,0.0001864,0.0001969,33900274,1.6524E+12,6618.722523,38099,16838892,3289.451713,0
13/05/2022,1.6524E+12,0.0001967,0.0002184,0.0001943,0.0002104,15865050,1.65249E+12,3306.039551,17070,8323921,1734.800467,0
14/05/2022,1.65249E+12,0.0002104,0.0002134,0.0002026,0.0002074,5554595,1.65257E+12,1154.383374,6992,2966401,616.6483459,0
15/05/2022,1.65257E+12,0.0002071,0.0002088,0.0002045,0.0002088,3379239,1.65266E+12,698.0788933,4674,1632538,337.3797066,0
16/05/2022,1.65266E+12,0.0002089,0.00022,0.0002045,0.0002092,5290722,1.65275E+12,1104.315506,7750,2683990,560.3585409,0
17/05/2022,1.65275E+12,0.0002093,0.0002112,0.0002019,0.0002094,4696297,1.65283E+12,978.904957,5719,2306321,481.0933569,0
18/05/2022,1.65283E+12,0.0002096,0.0002132,0.0002068,0.0002118,4537565,1.65292E+12,952.2423945,5370,2629685,551.9247357,0
19/05/2022,1.65292E+12,0.0002119,0.0002125,0.0002054,0.0002081,4552048,1.653E+12,948.0686073,5330,2238738,466.5750147,0
20/05/2022,1.653E+12,0.0002081,0.0002173,0.0002066,0.0002093,6868120,1.65309E+12,1450.896227,6892,3536914,747.7440955,0
21/05/2022,1.65309E+12,0.0002094,0.0002107,0.0002073,0.00021,1699439,1.65318E+12,355.0169229,2099,826289,172.7192748,0
22/05/2022,1.65318E+12,0.0002097,0.0002101,0.0002062,0.0002065,2032040,1.65326E+12,422.3225165,2220,1027144,213.5931948,0
23/05/2022,1.65326E+12,0.0002065,0.0002087,0.0002036,0.0002053,5237479,1.65335E+12,1077.313547,4530,2556111,525.9075024,0
24/05/2022,1.65335E+12,0.0002049,0.000208,0.000203,0.0002064,2683034,1.65344E+12,553.0536876,2549,1357606,279.9171415,0
25/05/2022,1.65344E+12,0.0002062,0.0002111,0.0002022,0.000209,2996504,1.65352E+12,617.2379522,4045,1500983,309.8103753,0
26/05/2022,1.65352E+12,0.000209,0.0002191,0.0002058,0.000219,4479460,1.65361E+12,950.7592746,5317,2586463,550.16696,0
27/05/2022,1.65361E+12,0.0002189,0.0002283,0.0002173,0.0002211,5817489,1.6537E+12,1292.195172,6216,2964209,659.0627497,0
28/05/2022,1.6537E+12,0.0002212,0.0002224,0.0002137,0.0002154,1759168,1.65378E+12,381.8108274,2728,785404,170.5501351,0
29/05/2022,1.65378E+12,0.0002156,0.0002168,0.0002134,0.0002144,1052669,1.65387E+12,226.2305765,1645,570288,122.6277766,0
30/05/2022,1.65387E+12,0.0002147,0.0002155,0.000207,0.0002095,5078146,1.65396E+12,1065.950513,4664,2139945,449.6675543,0
31/05/2022,1.65396E+12,0.0002094,0.0002185,0.0002088,0.0002172,5118005,1.65404E+12,1089.033851,5697,2783999,592.590893,0
01/06/2022,1.65404E+12,0.0002173,0.0002218,0.0002136,0.0002189,4625987,1.65413E+12,1006.118496,4528,2741412,595.8144284,0
02/06/2022,1.65413E+12,0.000219,0.0002212,0.0002155,0.0002209,2525988,1.65421E+12,551.3961821,3363,1378860,301.4067231,0
03/06/2022,1.65421E+12,0.0002209,0.0002251,0.0002186,0.00022,5037095,1.6543E+12,1119.491755,4758,2960116,658.2013025,0
04/06/2022,1.6543E+12,0.0002198,0.0002217,0.0002168,0.0002174,1598055,1.65439E+12,351.3504647,1790,827545,182.0400708,0
05/06/2022,1.65439E+12,0.0002173,0.0002227,0.000217,0.0002188,7015438,1.65447E+12,1539.436346,3477,1296840,284.2739627,0
06/06/2022,1.65447E+12,0.0002188,0.0002188,0.0002109,0.0002166,3816431,1.65456E+12,816.8601739,4204,1830372,391.8751127,0
07/06/2022,1.65456E+12,0.0002165,0.0002291,0.0002158,0.0002247,8360652,1.65465E+12,1862.577601,9194,4711417,1049.838046,0
08/06/2022,1.65465E+12,0.0002248,0.0002264,0.0002196,0.0002235,3046284,1.65473E+12,677.8063826,3821,1623997,361.5637378,0
09/06/2022,1.65473E+12,0.0002233,0.0002245,0.0002204,0.0002237,2065287,1.65482E+12,459.7046833,2408,1065110,237.2031305,0
10/06/2022,1.65482E+12,0.0002239,0.0002306,0.000223,0.0002294,5786137,1.65491E+12,1310.247064,6815,3240119,734.200478,0
11/06/2022,1.65491E+12,0.0002293,0.000246,0.0002279,0.0002347,5922775,1.65499E+12,1404.590331,7663,3232032,766.1061799,0
12/06/2022,1.65499E+12,0.0002348,0.0002419,0.0002311,0.0002391,5957064,1.65508E+12,1412.331609,7026,3153185,748.0076061,0
13/06/2022,1.65508E+12,0.0002393,0.0002614,0.0002386,0.0002579,16218182,1.65516E+12,4097.110372,21106,8724296,2205.228215,0
14/06/2022,1.65516E+12,0.0002573,0.0002762,0.000255,0.0002661,10522658,1.65525E+12,2771.787842,15511,5476614,1443.778215,0
15/06/2022,1.65525E+12,0.0002661,0.000296,0.0002633,0.0002772,14276104,1.65534E+12,3989.223936,22145,7342423,2051.384431,0
16/06/2022,1.65534E+12,0.0002775,0.0002932,0.0002744,0.0002932,5383761,1.65542E+12,1523.696808,8420,2948543,834.5581069,0
17/06/2022,1.65542E+12,0.0002932,0.0003068,0.0002917,0.0002954,6365217,1.65551E+12,1907.138104,8480,3241267,971.3048141,0
18/06/2022,1.65551E+12,0.0002956,0.0003294,0.0002949,0.0003091,10514318,1.6556E+12,3281.736213,12934,5498365,1717.463502,0
19/06/2022,1.6556E+12,0.0003091,0.0003205,0.0002857,0.0002893,7208662,1.65568E+12,2169.088693,10721,3639177,1095.723087,0
20/06/2022,1.65568E+12,0.0002892,0.0003001,0.0002793,0.0002857,4589049,1.65577E+12,1330.220764,6739,2418747,701.3559323,0
21/06/2022,1.65577E+12,0.0002858,0.0002937,0.0002802,0.0002922,5023350,1.65586E+12,1435.720844,5442,2604281,744.5118975,0
22/06/2022,1.65586E+12,0.0002921,0.0003077,0.0002907,0.0003072,3825738,1.65594E+12,1138.900669,5499,2103865,627.0766488,0
23/06/2022,1.65594E+12,0.0003071,0.0003073,0.0002909,0.0002934,3821252,1.65603E+12,1133.396417,4996,1866561,553.6598126,0
24/06/2022,1.65603E+12,0.0002932,0.0003343,0.0002918,0.0002999,10815220,1.65612E+12,3387.743911,14584,5589456,1753.128005,0
25/06/2022,1.65612E+12,0.0002998,0.0003059,0.0002934,0.0002959,3995271,1.6562E+12,1200.137976,4606,1936561,582.1442133,0
26/06/2022,1.6562E+12,0.0002959,0.0003001,0.0002916,0.0002998,2837066,1.65629E+12,840.7452727,3393,1437006,426.1355874,0
27/06/2022,1.65629E+12,0.0002999,0.0003026,0.0002936,0.0002968,3672748,1.65637E+12,1090.614189,3723,1657334,492.186028,0
28/06/2022,1.65637E+12,0.0002966,0.0002992,0.0002839,0.0002949,3682426,1.65646E+12,1069.190226,5299,1817806,528.118598,0
29/06/2022,1.65646E+12,0.0002951,0.0003003,0.0002909,0.0002994,4901612,1.65655E+12,1443.686632,5383,2407212,709.1390837,0
30/06/2022,1.65655E+12,0.0002996,0.0003258,0.000296,0.00031,7837466,1.65663E+12,2420.384524,10364,4215657,1301.643753,0
01/07/2022,1.65663E+12,0.00031,0.0003124,0.0002903,0.0002964,8174826,1.65672E+12,2436.830663,9357,3968348,1183.24024,0
02/07/2022,1.65672E+12,0.0002963,0.0003012,0.000294,0.0002956,2529846,1.65681E+12,752.3463239,3485,1253546,372.8896563,0
03/07/2022,1.65681E+12,0.0002958,0.0003046,0.0002916,0.0002991,2652124,1.65689E+12,788.9298299,3896,1418709,421.9911623,0
04/07/2022,1.65689E+12,0.0002995,0.000304,0.0002843,0.0002853,5612399,1.65698E+12,1657.337532,6097,2776591,820.640822,0
05/07/2022,1.65698E+12,0.0002857,0.0002911,0.0002794,0.0002873,4330503,1.65707E+12,1234.376936,5486,2036357,580.4604147,0
06/07/2022,1.65707E+12,0.0002868,0.0002899,0.0002768,0.0002802,4230547,1.65715E+12,1199.101223,5728,2082263,590.3993577,0
07/07/2022,1.65715E+12,0.0002801,0.0002836,0.0002726,0.0002767,5187541,1.65724E+12,1438.755267,5327,2511912,697.3944618,0
08/07/2022,1.65724E+12,0.0002763,0.0002875,0.000275,0.0002801,7005963,1.65732E+12,1969.272518,8129,3784676,1063.766151,0
09/07/2022,1.65732E+12,0.0002802,0.0002848,0.0002801,0.0002834,1372876,1.65741E+12,387.3654477,2093,708845,200.0736699,0
10/07/2022,1.65741E+12,0.0002832,0.0002876,0.0002748,0.0002787,3352708,1.6575E+12,941.8132996,4590,1622787,456.1671276,0
11/07/2022,1.6575E+12,0.0002783,0.0002879,0.0002776,0.0002879,3705260,1.65758E+12,1049.735426,5078,2071642,587.2695313,0
12/07/2022,1.65758E+12,0.0002875,0.0003008,0.0002864,0.0003001,3702321,1.65767E+12,1082.694661,5168,2079286,608.9355517,0
13/07/2022,1.65767E+12,0.0002999,0.0003013,0.0002889,0.0002902,5022874,1.65776E+12,1483.8613,7268,2494775,737.7627994,0
14/07/2022,1.65776E+12,0.0002905,0.0002927,0.0002719,0.0002797,4042544,1.65784E+12,1140.417001,5906,1852529,522.7737278,0
15/07/2022,1.65784E+12,0.0002797,0.000293,0.000262,0.0002712,7029138,1.65793E+12,1948.899431,9043,3308986,919.8855304,0
16/07/2022,1.65793E+12,0.0002712,0.0002851,0.0002493,0.0002583,7809928,1.65802E+12,2109.016763,9046,3391682,915.0299819,0
17/07/2022,1.65802E+12,0.0002583,0.0002637,0.0002551,0.0002566,4534188,1.6581E+12,1175.919955,5510,2258457,585.9108316,0
18/07/2022,1.6581E+12,0.0002566,0.0002623,0.00023,0.000231,8702641,1.65819E+12,2166.918118,10215,4413131,1100.165109,0
19/07/2022,1.65819E+12,0.0002308,0.0002427,0.0002266,0.0002418,5824501,1.65828E+12,1366.703533,7456,2837552,666.8544859,0
20/07/2022,1.65828E+12,0.0002418,0.0002451,0.0002324,0.0002389,4926865,1.65836E+12,1173.602519,6254,2311268,550.7769713,0
21/07/2022,1.65836E+12,0.0002387,0.0002419,0.000229,0.0002329,4193523,1.65845E+12,983.9608939,5381,1854310,435.7769535,0
22/07/2022,1.65845E+12,0.0002327,0.0002426,0.0002238,0.0002332,6115522,1.65853E+12,1395.435256,6398,2631218,602.4594308,0
23/07/2022,1.65853E+12,0.000233,0.0002355,0.000227,0.0002319,2842791,1.65862E+12,658.5170366,3426,1359921,314.9122875,0
24/07/2022,1.65862E+12,0.0002315,0.0002327,0.0002195,0.0002245,4240768,1.65871E+12,958.8918317,5733,2072760,468.7862221,0
25/07/2022,1.65871E+12,0.0002244,0.0002355,0.0002239,0.0002334,5718858,1.65879E+12,1304.875911,7391,2952604,673.9176806,0
26/07/2022,1.65879E+12,0.0002334,0.0002421,0.0002312,0.0002328,4870811,1.65888E+12,1149.305161,6830,2310407,545.5880664,0
27/07/2022,1.65888E+12,0.0002331,0.000235,0.0002186,0.0002195,5378305,1.65897E+12,1214.452147,6805,2545534,575.9461013,0
28/07/2022,1.65897E+12,0.0002195,0.0002224,0.000209,0.0002167,5370502,1.65905E+12,1160.239379,7310,2531746,547.6244641,0
29/07/2022,1.65905E+12,0.0002167,0.0002199,0.0002111,0.0002137,5151161,1.65914E+12,1112.203913,6107,2585294,558.6393732,0
30/07/2022,1.65914E+12,0.0002138,0.0002366,0.0002129,0.0002286,7967385,1.65923E+12,1816.390918,9253,3759593,854.8875653,0
31/07/2022,1.65923E+12,0.0002284,0.0002336,0.0002255,0.0002258,4468676,1.65931E+12,1021.799695,4958,2235942,511.0429371,0
01/08/2022,1.65931E+12,0.0002257,0.0002332,0.000224,0.0002325,4178558,1.6594E+12,952.0753495,4349,2437733,555.9191153,0
02/08/2022,1.6594E+12,0.0002325,0.0002408,0.0002253,0.0002277,8181153,1.65948E+12,1898.137703,9078,4398133,1020.332275,0
03/08/2022,1.65948E+12,0.0002277,0.0002299,0.0002233,0.0002285,5273047,1.65957E+12,1191.998365,5497,2710841,612.8987519,0
04/08/2022,1.65957E+12,0.0002284,0.0002325,0.0002244,0.0002308,4139011,1.65966E+12,944.0370028,5099,2132347,486.7328039,0
05/08/2022,1.65966E+12,0.0002306,0.0002311,0.0002165,0.0002167,6700454,1.65974E+12,1488.599743,7828,3150700,700.2093605,0
06/08/2022,1.65974E+12,0.0002169,0.0002203,0.0002149,0.0002198,2582188,1.65983E+12,562.2973963,3263,1323854,288.4838374,0
07/08/2022,1.65983E+12,0.0002198,0.0002216,0.0002176,0.0002192,1964535,1.65992E+12,431.8129248,2591,978204,215.1433171,0
08/08/2022,1.65992E+12,0.000219,0.0002195,0.000211,0.0002129,4761007,1.66E+12,1023.076707,4832,2315388,497.8896291,0
09/08/2022,1.66E+12,0.000213,0.0002179,0.0002108,0.0002157,3028447,1.66009E+12,650.4255383,3873,1441263,309.6501314,0
10/08/2022,1.66009E+12,0.0002159,0.0002182,0.000202,0.0002059,14492486,1.66018E+12,3000.868024,9684,9550444,1972.860698,0
11/08/2022,1.66018E+12,0.0002059,0.0002074,0.0001983,0.0002021,5155612,1.66026E+12,1039.126591,5514,2441843,492.4722821,0
12/08/2022,1.66026E+12,0.0002021,0.0002023,0.0001935,0.0001938,3039542,1.66035E+12,599.9248543,3673,1537380,303.7704825,0
13/08/2022,1.66035E+12,0.000194,0.0001955,0.0001898,0.0001906,4208817,1.66044E+12,807.1281002,3983,2047073,393.0047183,0
14/08/2022,1.66044E+12,0.0001907,0.0001967,0.0001904,0.000194,2528589,1.66052E+12,490.4334041,3247,1200975,233.0008068,0
15/08/2022,1.66052E+12,0.0001942,0.0001977,0.0001908,0.0001974,6038049,1.66061E+12,1176.207584,5490,3216177,626.5285758,0
16/08/2022,1.66061E+12,0.0001976,0.0002015,0.0001951,0.0002009,3918077,1.66069E+12,776.7705388,4326,1797201,356.4965215,0
17/08/2022,1.66069E+12,0.000201,0.0002076,0.0001975,0.000207,5875877,1.66078E+12,1191.686475,6889,3046620,618.0788352,0
18/08/2022,1.66078E+12,0.000207,0.0002072,0.0002,0.0002005,3373116,1.66087E+12,683.0179074,3687,1677571,339.6203927,0
19/08/2022,1.66087E+12,0.0002007,0.0002081,0.0001904,0.000208,7910734,1.66095E+12,1574.361675,8592,4131782,822.8800827,0
20/08/2022,1.66095E+12,0.0002079,0.0002181,0.0002067,0.0002137,5227809,1.66104E+12,1107.223623,5872,2680011,567.9882741,0
21/08/2022,1.66104E+12,0.0002137,0.0002184,0.0002105,0.0002131,3856894,1.66113E+12,823.4428209,4632,1801313,384.7584684,0
22/08/2022,1.66113E+12,0.0002131,0.0002173,0.0002107,0.0002117,5331006,1.66121E+12,1141.064806,5570,2516142,538.9428069,0
23/08/2022,1.66121E+12,0.0002115,0.0002129,0.0002071,0.0002085,5498611,1.6613E+12,1156.208926,5183,2515625,528.9996476,0
24/08/2022,1.6613E+12,0.0002086,0.0002114,0.0002048,0.0002086,3260063,1.66139E+12,679.7266726,3965,1526226,318.3248676,0
25/08/2022,1.66139E+12,0.0002088,0.0002101,0.0002025,0.000206,2881674,1.66147E+12,590.4870776,3380,1495980,306.4856758,0
26/08/2022,1.66147E+12,0.0002059,0.0002253,0.000205,0.0002249,11025378,1.66156E+12,2374.678704,11261,5661162,1219.374385,0
27/08/2022,1.66156E+12,0.000225,0.0002307,0.0002206,0.0002245,9503420,1.66164E+12,2144.568029,7019,6358123,1436.929319,0
28/08/2022,1.66164E+12,0.0002245,0.000228,0.0002215,0.000226,4095460,1.66173E+12,920.7741708,4476,2187053,491.5741089,0
29/08/2022,1.66173E+12,0.0002259,0.0002262,0.0002123,0.0002149,8906432,1.66182E+12,1947.910037,7629,3776239,827.9282801,0
30/08/2022,1.66182E+12,0.0002152,0.0002173,0.000207,0.0002143,6263611,1.6619E+12,1326.89724,7518,3110436,659.4436975,0
31/08/2022,1.6619E+12,0.0002143,0.0002144,0.0002058,0.0002108,7770130,1.66199E+12,1624.221066,7993,3628796,758.5880805,0
01/09/2022,1.66199E+12,0.0002107,0.0002128,0.0002063,0.0002102,6331315,1.66208E+12,1328.481923,6217,2757393,578.6675026,0
02/09/2022,1.66208E+12,0.0002102,0.0002116,0.0002017,0.0002103,5126912,1.66216E+12,1061.84992,5194,2813590,583.8348503,0
03/09/2022,1.66216E+12,0.0002105,0.0002135,0.0002086,0.0002118,1514114,1.66225E+12,319.9061441,2289,736736,155.6621932,0
04/09/2022,1.66225E+12,0.0002119,0.0002138,0.0002098,0.0002102,1159041,1.66234E+12,245.3145929,1835,573766,121.5221342,0
05/09/2022,1.66234E+12,0.00021,0.0002113,0.000204,0.0002059,3736151,1.66242E+12,775.2560679,4055,1893619,393.1372648,0
06/09/2022,1.66242E+12,0.0002057,0.0002092,0.0001997,0.0002061,8352833,1.66251E+12,1701.7,7780,4085811,833.9633685,0
07/09/2022,1.66251E+12,0.000206,0.0002144,0.0002023,0.0002067,7730276,1.6626E+12,1615.251831,7601,3637574,760.5590193,0
08/09/2022,1.6626E+12,0.0002066,0.0002096,0.0002025,0.0002075,5059001,1.66268E+12,1038.110962,5441,2491074,511.4241611,0
09/09/2022,1.66268E+12,0.0002077,0.0002114,0.0002013,0.0002076,7074885,1.66277E+12,1453.148739,7072,3585597,737.1481586,0
10/09/2022,1.66277E+12,0.0002076,0.0002086,0.0002006,0.0002014,3610924,1.66285E+12,742.8254038,3910,1685569,346.9243299,0
11/09/2022,1.66285E+12,0.0002013,0.0002046,0.0002,0.0002011,2370985,1.66294E+12,478.7467447,2711,1270412,256.6796638,0
12/09/2022,1.66294E+12,0.000201,0.0002103,0.0002001,0.0002096,4870214,1.66303E+12,996.3597398,4984,2554886,523.4108128,0
